Time,Position_y,Velocity_v,Input_u
5731,-34.3663,0.0000,-0.8158
5732,-35.5138,-1.0342,-0.6542
5733,-35.5138,0.0000,0.3297
5734,-33.7152,2.0944,0.4603
5735,-33.7152,0.0000,0.7588
5736,-34.6018,-1.5239,-0.0315
5737,-34.6018,0.0000,-0.9904
5738,-34.5085,0.0959,0.0075
5739,-35.3871,-0.9750,-0.9730
5740,-35.3871,0.0000,0.2847
5741,-34.1639,1.4815,0.0062
5742,-34.1639,0.0000,-0.7892
5743,-34.4053,-0.2387,0.5283
5744,-34.4053,0.0000,-0.2946
5745,-33.9377,0.4408,0.7440
5746,-34.5139,-0.8691,-0.1487
5747,-34.5139,0.0000,-0.3331
5748,-34.0291,0.5046,0.5919
5749,-33.4764,0.4947,0.9964
5750,-34.5137,-1.1473,0.1227
5751,-34.5137,0.0000,-0.2667
5752,-34.4173,0.0996,0.1873
5753,-33.6810,0.7763,0.9562
5754,-34.8953,-1.7451,-0.9840
5755,-34.8953,0.0000,-0.0455
5756,-33.6670,1.1081,0.4452
5757,-33.6670,0.0000,0.7007
5758,-35.2625,-1.1151,0.4398
5759,-35.2625,0.0000,0.6831
5760,-34.2975,1.8562,0.5602
5761,-34.2975,0.0000,0.6467
5762,-34.7671,-0.8398,-0.3256
5763,-34.4000,0.3176,0.7370
5764,-34.4021,-0.0021,-0.0043
5765,-34.5827,-0.1753,0.1363
5766,-34.8248,-0.2718,-0.1467
5767,-34.8248,0.0000,0.1207
5768,-35.2404,-0.3711,-0.8993
5769,-34.8684,0.3906,-0.4993
5770,-34.5831,0.3471,-0.6582
5771,-34.5831,0.0000,0.5059
5772,-33.7704,0.8039,0.7528
5773,-33.7704,0.0000,-0.3039
5774,-34.7807,-1.1081,0.3085
5775,-34.7807,0.0000,-0.3131
5776,-34.8402,-0.0592,-0.5020
5777,-33.9597,1.2285,0.7299
5778,-33.9597,0.0000,-0.7606
5779,-34.0976,-0.1386,0.9871
5780,-34.5744,-0.4829,0.5435
5781,-35.4250,-0.8727,-0.4217
5782,-33.9705,1.4536,0.8082
5783,-33.9705,0.0000,-0.5533
5784,-34.6194,-1.1492,-0.0415
5785,-34.6194,0.0000,-0.8699
5786,-34.5935,0.0260,-0.0976
5787,-34.2493,0.5170,0.4191
5788,-34.1491,0.0996,0.1921
5789,-34.0946,0.0559,0.7506
5790,-34.6057,-0.4667,0.3705
5791,-35.6338,-1.1977,-0.8282
5792,-35.6338,0.0000,-0.4729
5793,-35.1819,1.1263,-0.6341
5794,-35.1819,0.0000,0.0246
5795,-32.5695,2.0481,0.8788
5796,-32.5695,0.0000,-0.0970
5797,-35.9993,-2.0096,-0.1812
5798,-35.9993,0.0000,0.7341
5799,-33.2484,2.1530,0.1696
5800,-33.2484,0.0000,0.3641
5801,-31.4588,-2.7534,-0.8215
5802,-31.4588,0.0000,0.0321
5803,-32.3498,-0.9874,-0.9018
5804,-35.8439,-3.5163,-0.9253
5805,-35.8439,0.0000,0.0880
5806,-33.8900,1.8334,-0.0863
5807,-33.8900,0.0000,-0.9233
5808,-34.5074,-0.7165,0.5215
5809,-34.9351,-0.3688,0.4548
5810,-34.6594,0.2801,-0.0904
5811,-34.1567,0.4779,-0.0053
5812,-33.9215,0.2448,0.5472
5813,-34.4128,-0.5564,0.3862
5814,-35.0331,-0.5978,0.2413
5815,-35.0081,0.0250,-0.2942
5816,-35.0891,-0.0832,-0.9791
5817,-34.9809,0.1103,-0.8204
5818,-34.8402,0.1443,-0.7876
5819,-33.2444,1.2552,0.5531
5820,-34.0295,-1.0262,-0.3377
5821,-34.0295,0.0000,0.1500
5822,-35.7433,-1.1096,-0.1019
5823,-35.7433,0.0000,0.4059
5824,-33.3906,1.4368,-0.4168
5825,-33.3906,0.0000,-0.3860
5826,-34.3601,-0.9643,0.8747
5827,-34.3601,0.0000,0.1841
5828,-35.5427,-1.0685,-0.6762
5829,-35.5427,0.0000,0.3856
5830,-34.6761,0.8539,-0.8128
5831,-34.6761,0.0000,0.4294
5832,-33.6900,1.1125,0.8759
5833,-34.7173,-0.8739,-0.4451
5834,-34.7173,0.0000,-0.0261
5835,-34.3484,0.3713,0.0532
5836,-34.6259,-0.2712,-0.2262
5837,-34.0566,0.5447,0.6784
5838,-35.2004,-1.3810,-0.9673
5839,-35.2004,0.0000,-0.5427
5840,-34.8125,0.4058,-0.7933
5841,-33.6972,1.0350,0.1250
5842,-34.2388,-0.5569,-0.1088
5843,-34.8333,-0.5068,0.6797
5844,-34.8333,0.0000,0.8023
5845,-34.9087,-0.0749,-0.6195
5846,-34.0153,1.4088,0.7956
5847,-34.0153,0.0000,-0.0310
5848,-36.1032,-1.5131,-0.4810
5849,-36.1032,0.0000,0.6215
5850,-34.5452,1.6632,-0.3362
5851,-34.5452,0.0000,0.8272
5852,-34.2077,0.4057,0.4302
5853,-34.2077,0.0000,0.4495
5854,-35.4425,-1.3796,-0.6941
5855,-34.9936,0.4935,0.3002
5856,-33.2725,1.4563,0.1173
5857,-33.2725,0.0000,-0.8377
5858,-35.0276,-1.3762,0.5426
5859,-35.0276,0.0000,0.9997
5860,-34.2930,0.7404,-0.1656
5861,-34.3686,-0.0756,-0.2961
5862,-35.9275,-1.3326,-0.8814
5863,-35.9275,0.0000,0.2698
5864,-35.0422,1.7941,-0.1658
5865,-35.0422,0.0000,-0.9649
5866,-33.8278,1.1322,0.2002
5867,-33.8278,0.0000,-0.0059
5868,-35.3899,-0.9515,0.3818
5869,-35.3899,0.0000,0.5847
5870,-33.0624,2.1908,0.7118
5871,-33.0624,0.0000,-0.4433
5872,-35.2109,-2.6909,-0.6966
5873,-35.2109,0.0000,0.4774
5874,-34.3671,0.8250,-0.3908
5875,-34.3671,0.0000,0.4074
5876,-34.4233,-0.0565,0.3221
5877,-35.4479,-0.8897,-0.5656
5878,-35.0017,0.4648,-0.1994
5879,-33.9786,0.8879,-0.4354
5880,-34.5517,-0.5871,-0.3751
5881,-35.4606,-0.8132,-0.2179
5882,-34.8144,1.2745,0.5175
5883,-34.8144,0.0000,-0.7574
5884,-33.8069,1.1976,0.6895
5885,-33.8069,0.0000,0.1000
5886,-34.3200,-0.5806,0.7836
5887,-34.5563,-0.2347,0.8211
5888,-35.4276,-0.9493,-0.7123
5889,-35.4276,0.0000,-0.2619
5890,-33.2598,1.7124,0.1836
5891,-33.2598,0.0000,0.0361
5892,-36.6087,-2.1148,-0.1889
5893,-36.6087,0.0000,-0.7237
5894,-34.4999,2.3655,0.5918
5895,-34.4999,0.0000,0.9424
5896,-35.0249,-0.4988,-0.3836
5897,-35.2126,-0.2087,-0.6111
5898,-33.7188,1.2064,0.1959
5899,-33.7188,0.0000,0.9969
5900,-34.6098,-0.7855,0.7020
5901,-35.4680,-0.8534,-0.1618
5902,-35.4680,0.0000,-0.8100
5903,-34.4971,1.3326,-0.2470
5904,-34.4971,0.0000,-0.6658
5905,-35.0596,-0.7005,-0.5798
5906,-34.5063,0.6121,0.3485
5907,-34.5063,0.0000,0.9781
5908,-33.5932,0.6946,0.7970
5909,-33.9200,-0.3425,0.6078
5910,-33.5752,-2.4454,-0.9104
5911,-33.5752,0.0000,-0.2038
5912,-35.1152,-2.4016,-0.7381
5913,-35.1152,0.0000,0.0596
5914,-33.8045,0.8638,-0.1946
5915,-33.6936,0.1133,0.6103
5916,-35.3026,-1.0968,0.3107
5917,-35.3026,0.0000,0.7138
5918,-33.4196,2.3475,0.9914
5919,-33.4196,0.0000,0.0500
5920,-34.1403,-0.8486,0.9670
5921,-34.1403,0.0000,0.5798
5922,-34.0209,0.1172,0.9276
5923,-34.8579,-0.6871,0.2183
5924,-34.8579,0.0000,-0.1592
5925,-33.8606,0.9684,0.3766
5926,-33.9147,-0.0552,0.2409
5927,-34.9149,-0.8068,0.4474
5928,-34.9149,0.0000,0.6094
5929,-34.3982,0.5504,-0.1493
5930,-34.3982,0.0000,0.1815
5931,-34.9017,-0.5453,-0.2280
5932,-34.4851,0.4354,0.3069
5933,-34.4851,0.0000,0.2935
5934,-34.5221,-0.0367,0.1079
5935,-35.2973,-0.6469,-0.5394
5936,-35.2973,0.0000,0.5894
5937,-34.0997,0.8722,-0.4761
5938,-34.0997,0.0000,-0.1350
5939,-35.1589,-1.4630,-0.5791
5940,-35.1589,0.0000,0.0547
5941,-34.3820,0.8374,-0.2942
5942,-34.3759,0.0062,-0.4834
5943,-34.8829,-0.8002,-0.4450
5944,-34.7625,0.1138,0.2814
5945,-34.7373,0.0248,-0.4960
5946,-34.3053,0.4816,0.0992
5947,-34.3553,-0.0509,-0.0330
5948,-34.8615,-0.4791,-0.0264
5949,-35.9217,-0.8285,-0.9484
5950,-33.9220,1.3941,0.2675
5951,-33.9220,0.0000,-0.4513
5952,-35.1376,-1.5141,-0.3269
5953,-35.1376,0.0000,-0.4604
5954,-34.2463,1.0359,-0.0602
5955,-34.2463,0.0000,0.9928
5956,-36.1504,-1.3648,-0.7523
5957,-36.1504,0.0000,-0.9190
5958,-34.7022,1.3265,-0.6730
5959,-34.7022,0.0000,0.2555
5960,-34.6247,0.0768,-0.2116
5961,-34.5945,0.0305,-0.1807
5962,-34.8120,-0.2208,-0.3252
5963,-34.3532,0.7032,0.4209
5964,-34.4386,-0.0871,-0.3843
5965,-34.7687,-0.3295,-0.0052
5966,-35.4724,-0.5946,-0.6851
5967,-34.5274,0.8512,-0.1443
5968,-33.7760,0.7126,-0.0800
5969,-33.7760,0.0000,-0.3627
5970,-33.4137,-2.0338,-0.6250
5971,-33.4137,0.0000,-0.3336
5972,-34.5139,-1.0336,0.7868
5973,-34.5139,0.0000,-0.4125
5974,-34.9856,-0.5811,-0.4939
5975,-33.8329,1.1532,0.9017
5976,-33.8329,0.0000,0.3670
5977,-34.4769,-0.7465,0.5791
5978,-34.8977,-0.4343,0.4721
5979,-34.8977,0.0000,0.7553
5980,-34.1004,0.8920,0.2248
5981,-35.2922,-0.9217,-0.9213
5982,-34.4792,0.8275,0.4061
5983,-32.7717,1.6650,0.9933
5984,-32.7717,0.0000,-0.0532
5985,-34.3959,-1.5467,0.4072
5986,-34.3959,0.0000,-0.5055
5987,-33.8176,0.5637,0.8855
5988,-34.6347,-1.6437,-0.8566
5989,-34.6347,0.0000,0.4945
5990,-32.8033,1.1434,0.9893
5991,-34.4824,-1.2223,-0.3726
5992,-34.4824,0.0000,-0.1823
5993,-34.6024,-0.1188,0.0313
5994,-33.8980,0.6849,0.7141
5995,-34.4443,-0.9754,-0.4373
5996,-34.4443,0.0000,-0.0449
5997,-34.6775,-0.2334,-0.0075
5998,-34.5315,0.1507,0.1453
5999,-34.4536,0.0804,-0.0183
6000,-35.2646,-0.6977,-0.5706
6001,-35.2646,0.0000,0.7608
6002,-34.3782,1.0724,-0.2269
6003,-33.9336,0.4976,-0.2220
6004,-33.9336,0.0000,0.7252
6005,-34.2671,-0.3174,0.8510
6006,-34.7795,-0.5444,0.3467
6007,-35.7086,-0.8691,-0.7635
6008,-35.7086,0.0000,0.5440
6009,-35.0154,2.7225,0.8961
6010,-35.0154,0.0000,-0.0654
6011,-33.4461,1.2797,0.3956
6012,-33.4461,0.0000,-0.4375
6013,-37.1168,-2.2541,-0.4614
6014,-37.1168,0.0000,0.6348
6015,-35.3074,1.7098,0.6099
6016,-35.3074,0.0000,-0.8524
6017,-34.8502,0.9552,-0.4080
6018,-34.8502,0.0000,-0.6560
6019,-34.9590,-0.1069,-0.6840
6020,-34.5945,0.3891,-0.2855
6021,-35.0290,-0.4717,-0.9345
6022,-35.0290,0.0000,0.5110
6023,-34.4660,0.5474,-0.3610
6024,-32.5101,1.2410,0.8791
6025,-32.5101,0.0000,0.3749
6026,-35.6227,-2.3667,-0.5897
6027,-35.6227,0.0000,-0.9672
6028,-34.4268,1.0643,-0.6854
6029,-33.2571,1.2330,0.4371
6030,-33.2571,0.0000,-0.7758
6031,-35.2006,-1.5289,0.3985
6032,-35.2006,0.0000,-0.6217
6033,-34.4237,0.9454,-0.2539
6034,-32.5340,1.2833,0.5920
6035,-32.5340,0.0000,-0.5886
6036,-34.2769,-1.5117,0.2869
6037,-34.2769,0.0000,-0.1610
6038,-35.4918,-1.4826,-0.9288
6039,-35.4918,0.0000,0.2584
6040,-35.4415,2.5236,0.9152
6041,-35.4415,0.0000,-0.2356
6042,-34.3393,1.4451,-0.1015
6043,-33.0437,1.2871,0.2377
6044,-33.0437,0.0000,0.1986
6045,-34.7081,-2.2038,-0.2070
6046,-34.7081,0.0000,0.2508
6047,-33.4318,1.1705,0.8704
6048,-33.4318,0.0000,-0.8249
6049,-34.4120,-1.8015,0.0037
6050,-34.4120,0.0000,-0.7739
6051,-34.1174,0.2945,0.5845
6052,-34.1174,0.0000,0.9362
6053,-35.1056,-0.8246,0.0275
6054,-35.1056,0.0000,-0.0233
6055,-32.8879,1.3881,0.3460
6056,-32.8879,0.0000,0.0070
6057,-34.0387,-1.5989,0.3913
6058,-34.0387,0.0000,0.2983
6059,-37.0034,-1.9824,-0.9906
6060,-37.0034,0.0000,0.5319
6061,-35.1168,1.4635,0.1817
6062,-35.1168,0.0000,-0.6040
6063,-34.2351,1.3642,0.3031
6064,-34.0019,0.2587,-0.4473
6065,-34.9465,-0.9055,-0.1096
6066,-34.9465,0.0000,0.8346
6067,-33.3805,1.2161,0.4577
6068,-33.3805,0.0000,-0.4490
6069,-35.0090,-1.3322,0.5147
6070,-35.0090,0.0000,0.3044
6071,-33.5048,1.6189,0.7464
6072,-33.5048,0.0000,-0.4176
6073,-35.1801,-1.4557,0.2819
6074,-35.1801,0.0000,0.6775
6075,-32.7145,1.9861,0.8198
6076,-32.7145,0.0000,-0.0860
6077,-33.7609,-1.4830,0.4433
6078,-33.7609,0.0000,-0.7416
6079,-35.3501,-1.5589,-0.1288
6080,-35.3501,0.0000,0.1822
6081,-34.4414,0.9269,-0.4975
6082,-34.4414,0.0000,0.6444
6083,-35.7903,-1.1268,-0.8951
6084,-35.5388,0.2574,-0.4907
6085,-34.2473,1.3340,-0.5867
6086,-34.2473,0.0000,0.7555
6087,-34.9798,-1.5993,-0.9888
6088,-34.9798,0.0000,-0.8506
6089,-34.1745,1.6515,0.8319
6090,-34.1745,0.0000,0.9234
6091,-34.7520,-0.4870,0.2605
6092,-34.7520,0.0000,0.5578
6093,-34.8058,-0.0525,-0.4391
6094,-35.1243,-0.3588,-0.7978
6095,-35.4126,-0.2786,-0.9961
6096,-34.9387,1.5497,0.3186
6097,-34.9387,0.0000,0.3042
6098,-33.6341,1.3158,0.5717
6099,-33.6341,0.0000,-0.4678
6100,-34.3099,-0.6282,0.9671
6101,-35.5648,-0.9560,0.1578
6102,-35.5648,0.0000,0.2093
6103,-34.7377,0.8602,-0.8305
6104,-34.7377,0.0000,0.5980
6105,-34.0085,0.8320,0.4736
6106,-34.0085,0.0000,0.7660
6107,-34.0705,-0.0623,0.9813
6108,-36.5247,-1.4718,-0.4735
6109,-36.5247,0.0000,-0.6749
6110,-33.9115,2.0052,0.1602
6111,-33.9115,0.0000,0.2635
6112,-35.8666,-1.6264,-0.4224
6113,-35.8666,0.0000,0.0702
6114,-34.1033,2.7937,0.8618
6115,-34.1033,0.0000,-0.7537
6116,-36.2534,-1.6501,-0.7727
6117,-36.2534,0.0000,0.5410
6118,-32.9573,1.8521,-0.1323
6119,-32.9573,0.0000,0.3405
6120,-35.9926,-2.0181,-0.0189
6121,-35.9926,0.0000,0.1756
6122,-34.2641,2.9766,0.9950
6123,-34.2641,0.0000,0.4505
6124,-34.3188,-0.0541,0.5244
6125,-34.8151,-0.4410,0.0860
6126,-34.5920,0.2130,0.1452
6127,-34.7727,-0.1738,-0.4554
6128,-33.6567,0.9097,0.6567
6129,-33.6567,0.0000,0.8415
6130,-34.8783,-1.3776,0.1901
6131,-34.8783,0.0000,-0.1996
6132,-34.8388,0.0392,-0.5914
6133,-33.3073,1.4370,0.8426
6134,-32.9659,0.3579,0.8324
6135,-38.3009,-2.5557,-0.9134
6136,-38.3009,0.0000,-0.8069
6137,-38.5936,-0.3070,0.8253
6138,-38.5936,0.0000,-0.7105
6139,-39.8259,-0.9831,0.5767
6140,-39.8259,0.0000,0.7537
6141,-41.7790,-2.3697,-0.6709
6142,-41.7790,0.0000,0.0292
6143,-38.9514,2.4551,0.8420
6144,-38.9514,0.0000,0.1060
6145,-40.1620,-1.2611,0.6383
6146,-40.1620,0.0000,-0.1800
6147,-41.3534,-1.0994,0.1562
6148,-41.3534,0.0000,-0.5257
6149,-40.2552,1.1608,0.1798
6150,-40.2552,0.0000,0.8452
6151,-40.9715,-0.9968,0.1084
6152,-43.9956,-1.6271,-0.8909
6153,-43.9956,0.0000,0.4618
6154,-43.7408,0.2361,0.2626
6155,-43.4689,0.9584,0.2442
6156,-42.2986,1.6901,-0.2380
6157,-42.2986,0.0000,0.2171
6158,-39.7569,1.7126,-0.2747
6159,-39.7569,0.0000,0.3759
6160,-40.6129,-1.3251,0.4423
6161,-40.6129,0.0000,0.9841
6162,-40.7255,-0.1072,0.3445
6163,-41.9788,-0.9240,-0.5868
6164,-41.9788,0.0000,0.2797
6165,-35.4758,2.7700,0.9543
6166,-35.4758,0.0000,-0.1358
6167,-34.7400,0.9130,-0.6761
6168,-34.3943,0.3578,-0.9218
6169,-34.3787,0.0156,-0.0182
6170,-35.1229,-0.6696,-0.3294
6171,-35.0953,0.0277,-0.3732
6172,-33.6168,1.4727,0.4205
6173,-33.6168,0.0000,-0.8098
6174,-37.1917,-1.9071,-0.2912
6175,-37.1917,0.0000,-0.5153
6176,-36.4649,0.6123,-0.3595
6177,-36.4649,0.0000,-0.3692
6178,-35.7633,1.8451,-0.0427
6179,-35.7633,0.0000,0.7778
6180,-34.5080,1.4557,-0.4126
6181,-34.5080,0.0000,0.3147
6182,-34.8406,-0.3554,-0.2563
6183,-35.4124,-0.5952,-0.7980
6184,-35.4124,0.0000,-0.0388
6185,-34.7337,0.6069,-0.9021
6186,-34.7337,0.0000,0.6121
6187,-34.5852,0.1523,-0.1983
6188,-34.3166,0.2851,0.0777
6189,-33.6399,0.6016,0.7949
6190,-34.8373,-1.2259,-0.2339
6191,-34.8373,0.0000,0.2755
6192,-34.7637,0.0751,-0.4773
6193,-33.6340,1.3439,0.8594
6194,-33.6340,0.0000,0.1391
6195,-35.6134,-1.8235,-0.2281
6196,-35.6134,0.0000,0.1338
6197,-33.3822,1.2309,-0.5098
6198,-33.3822,0.0000,-0.2222
6199,-35.3899,-1.7103,0.1353
6200,-35.3899,0.0000,-0.1960
6201,-33.4308,2.0349,0.5558
6202,-33.4308,0.0000,-0.6406
6203,-34.2202,-0.9087,0.8973
6204,-34.2202,0.0000,0.1507
6205,-34.1172,0.1013,0.7632
6206,-35.9181,-1.4286,-0.6773
6207,-35.9181,0.0000,0.7206
6208,-34.1218,1.2651,-0.6909
6209,-34.1218,0.0000,0.0699
6210,-35.6798,-1.2559,-0.4118
6211,-35.6798,0.0000,0.2352
6212,-34.3515,1.3244,-0.4778
6213,-34.3515,0.0000,-0.2392
6214,-34.2576,0.0940,0.5031
6215,-34.7934,-0.4695,0.0273
6216,-33.4922,0.9123,0.9153
6217,-33.4922,0.0000,0.4993
6218,-35.4826,-2.6714,-0.9215
6219,-35.4826,0.0000,0.6819
6220,-34.3234,1.7737,0.1764
6221,-34.3234,0.0000,0.8237
6222,-34.5673,-0.2508,0.2131
6223,-34.4634,0.1045,0.3349
6224,-35.2000,-0.8073,-0.7239
6225,-35.2000,0.0000,0.0500
6226,-34.4044,0.8843,-0.3140
6227,-33.5933,0.8062,0.2224
6228,-33.5933,0.0000,0.6032
6229,-34.9385,-1.3015,0.3417
6230,-35.1734,-0.2455,0.3236
6231,-34.3236,1.3526,0.4436
6232,-34.3236,0.0000,-0.9554
6233,-34.1478,0.1794,0.6430
6234,-35.0501,-1.0259,-0.4083
6235,-35.0501,0.0000,0.7946
6236,-33.8337,1.8875,0.9417
6237,-33.8337,0.0000,0.6231
6238,-35.3132,-1.3646,-0.0400
6239,-35.3132,0.0000,0.7237
6240,-34.4018,0.8869,-0.4847
6241,-34.3478,0.0544,-0.5309
6242,-35.5541,-0.9073,-0.5453
6243,-34.5159,0.9546,0.1881
6244,-33.9286,0.7022,-0.1700
6245,-34.2623,-0.3931,0.0870
6246,-34.2623,0.0000,0.2892
6247,-34.8503,-0.6035,-0.0216
6248,-34.7379,0.1156,0.1479
6249,-34.1603,0.8047,0.3303
6250,-33.7391,0.4445,0.4258
6251,-34.4433,-0.9542,0.0617
6252,-35.3393,-0.8261,0.3374
6253,-35.3393,0.0000,0.7201
6254,-33.7846,1.1891,-0.2199
6255,-33.7846,0.0000,0.8494
6256,-34.3649,-1.4703,-0.0739
6257,-34.3649,0.0000,-0.0036
6258,-34.4211,-0.0559,0.3269
6259,-34.4905,-0.0698,0.2581
6260,-34.4586,0.0318,0.2357
6261,-33.8762,0.6416,0.8074
6262,-34.9179,-1.0429,-0.4207
6263,-34.7815,0.1393,0.4649
6264,-34.7815,0.0000,0.1040
6265,-35.1907,-0.3591,-0.8033
6266,-35.1598,0.0306,-0.7952
6267,-34.8025,0.5047,-0.6589
6268,-34.7625,0.0401,-0.9533
6269,-35.2512,-0.4876,-0.9348
6270,-34.6491,0.8544,0.0620
6271,-34.6491,0.0000,-0.8262
6272,-34.3820,0.2585,0.0755
6273,-34.6957,-0.2899,-0.1996
6274,-35.0278,-0.3162,-0.3017
6275,-34.8959,0.1323,-0.4587
6276,-34.2895,1.3207,0.5244
6277,-33.9518,0.3305,-0.4855
6278,-34.1933,-0.2243,0.5851
6279,-35.2304,-1.8687,-0.9324
6280,-35.2304,0.0000,0.4082
6281,-34.4015,2.0147,0.7682
6282,-34.4015,0.0000,0.9245
6283,-34.3154,0.0867,0.3976
6284,-34.9999,-0.6717,-0.2788
6285,-35.6368,-0.6260,-0.8129
6286,-34.1015,1.8465,0.7168
6287,-34.1015,0.0000,0.6535
6288,-34.7381,-0.7176,0.1632
6289,-34.8355,-0.1004,0.2507
6290,-35.1700,-0.3482,-0.7968
6291,-34.1742,0.7988,-0.0023
6292,-33.7782,0.3528,0.2962
6293,-34.9323,-1.9959,-0.9423
6294,-34.9323,0.0000,-0.0356
6295,-33.2124,1.4413,0.7092
6296,-33.2124,0.0000,-0.5029
6297,-35.9509,-2.3467,-0.3975
6298,-35.9509,0.0000,0.8220
6299,-34.4724,1.0949,-0.8738
6300,-34.4724,0.0000,-0.3819
6301,-33.5008,0.7370,0.9071
6302,-33.9611,-0.5501,0.4578
6303,-34.6426,-1.2188,0.4538
6304,-36.3078,-1.5366,-0.4671
6305,-36.3078,0.0000,0.0985
6306,-34.9956,1.7464,-0.2214
6307,-34.9956,0.0000,0.1088
6308,-34.7286,0.2613,-0.5870
6309,-33.2000,1.4476,0.8458
6310,-33.2000,0.0000,-0.3670
6311,-34.5683,-2.7971,-0.8424
6312,-34.5683,0.0000,0.8130
6313,-34.9173,-0.3770,-0.3985
6314,-34.9173,0.0000,0.2311
6315,-34.1693,0.8180,0.1139
6316,-33.5831,0.6049,0.5557
6317,-33.5831,0.0000,0.6730
6318,-34.7455,-1.0047,0.6500
6319,-35.4468,-0.9168,-0.2846
6320,-35.4468,0.0000,0.4859
6321,-34.3047,0.9217,-0.6315
6322,-34.3047,0.0000,0.7990
6323,-35.1471,-1.0042,-0.5038
6324,-35.1471,0.0000,0.5859
6325,-31.9553,2.0841,0.9721
6326,-31.9553,0.0000,0.3070
6327,-32.1991,-0.2354,0.7919
6328,-32.1991,0.0000,-0.9973
6329,-33.7360,-1.1897,0.2213
6330,-33.7360,0.0000,0.5169
6331,-34.5386,-1.3551,0.1093
6332,-34.5386,0.0000,0.9802
6333,-34.6740,-0.1402,-0.1023
6334,-34.2065,0.3870,0.2945
6335,-34.6444,-0.4819,-0.1818
6336,-35.5555,-0.9919,-0.6763
6337,-34.3027,1.1045,0.3989
6338,-34.3027,0.0000,0.2715
6339,-34.6790,-0.3422,0.1619
6340,-34.3807,0.3230,0.4219
6341,-33.6668,0.6251,0.6530
6342,-33.6668,0.0000,-0.5061
6343,-35.0750,-1.0276,0.5274
6344,-35.0750,0.0000,-0.6628
6345,-34.6445,0.5084,-0.4809
6346,-33.9307,0.7310,0.0498
6347,-33.9307,0.0000,-0.1144
6348,-34.5546,-0.6236,0.5495
6349,-34.5546,0.0000,-0.7200
6350,-34.5022,0.0512,0.0571
6351,-35.4776,-0.7046,-0.6453
6352,-34.6310,0.9148,0.0358
6353,-34.6310,0.0000,-0.5233
6354,-33.3543,0.9780,0.8311
6355,-33.3543,0.0000,0.3467
6356,-33.8006,-1.0000,0.8664
6357,-32.1880,-2.6986,-0.3293
6358,-32.1880,0.0000,-0.7874
6359,-37.3343,-2.3518,-0.9565
6360,-37.3343,0.0000,-0.0315
6361,-35.8693,1.0498,0.3362
6362,-31.9447,2.6738,-0.3164
6363,-31.9447,0.0000,-0.2554
6364,-33.2315,-1.8115,-0.8025
6365,-33.2315,0.0000,-0.2009
6366,-37.3270,-2.3777,-0.4373
6367,-37.3270,0.0000,0.0183
6368,-36.4794,1.6984,0.9713
6369,-36.4794,0.0000,-0.3820
6370,-35.1317,1.3808,-0.4971
6371,-35.1317,0.0000,0.4666
6372,-34.3735,0.7253,-0.3610
6373,-33.2494,1.2225,0.8572
6374,-33.2494,0.0000,0.7965
6375,-34.9579,-1.5456,0.3858
6376,-34.9579,0.0000,0.0695
6377,-34.6071,0.3930,-0.3865
6378,-35.0917,-0.4679,-0.9617
6379,-35.0917,0.0000,-0.7869
6380,-34.7970,0.3104,-0.7078
6381,-34.1712,0.6645,-0.1196
6382,-34.1712,0.0000,-0.3184
6383,-36.2115,-1.6638,-0.9103
6384,-36.2115,0.0000,0.2975
6385,-32.0457,2.4954,0.5023
6386,-32.0457,0.0000,0.3529
6387,-32.3943,-1.7313,-0.5534
6388,-32.3943,0.0000,0.5770
6389,-36.3664,-2.4795,-0.8204
6390,-36.3664,0.0000,-0.6780
6391,-35.0480,1.4348,-0.5088
6392,-35.0480,0.0000,0.1086
6393,-34.6034,0.4729,-0.4691
6394,-33.6384,1.0749,0.5081
6395,-33.6384,0.0000,-0.7234
6396,-34.7974,-1.5032,0.0869
6397,-34.7974,0.0000,0.8813
6398,-34.3810,0.3910,-0.0841
6399,-33.7486,0.8918,0.8531
6400,-33.7486,0.0000,-0.8368
6401,-34.9956,-1.1994,0.2477
6402,-35.2431,-0.2757,0.0472
6403,-34.4688,1.1667,0.1764
6404,-34.4688,0.0000,0.7414
6405,-34.9058,-0.4974,-0.3203
6406,-35.5288,-0.5665,-0.7484
6407,-35.5288,0.0000,-0.4273
6408,-33.8587,1.3751,-0.2761
6409,-33.8587,0.0000,-0.7316
6410,-34.4326,-0.5764,0.7103
6411,-35.0847,-0.7127,0.1155
6412,-34.9253,0.1691,-0.1292
6413,-33.2660,1.8077,0.9195
6414,-33.2660,0.0000,-0.1520
6415,-34.2363,-1.2611,0.6614
6416,-34.2363,0.0000,-0.7729
6417,-34.9578,-0.7356,-0.1041
6418,-34.9578,0.0000,-0.5910
6419,-33.9270,1.5103,0.7309
6420,-33.9270,0.0000,-0.7407
6421,-34.8520,-0.9942,0.1849
6422,-34.8520,0.0000,0.8356
6423,-34.9090,-0.0557,-0.6362
6424,-34.5811,0.3989,-0.2339
6425,-33.5122,1.3721,0.9259
6426,-33.5122,0.0000,-0.7397
6427,-34.3810,-0.9681,0.7620
6428,-34.3810,0.0000,-0.2233
6429,-35.6488,-0.8424,-0.4911
6430,-35.6488,0.0000,-0.3343
6431,-34.9736,1.1344,-0.6400
6432,-34.9736,0.0000,-0.6830
6433,-33.9795,1.0358,0.2275
6434,-33.9795,0.0000,-0.1688
6435,-34.2597,-0.2693,0.8235
6436,-34.2597,0.0000,-0.8953
